NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
152353;21/05/2026;1;LOU01;42888;21/05/2026;173579;APOIO SERVICOS TECNICOS LTDA;SAO PAULO;SP;XD DDA;Agregado;21/05/2026;22/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152354;21/05/2026;1;LOU01;42884;21/05/2026;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152355;21/05/2026;1;LOU01;42878;21/05/2026;46437967;KAIROS F E A SISTEMAS E EQUIPAMENTOS LTD;CARAPICUIBA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152356;21/05/2026;1;LOU01;42879;21/05/2026;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152359;21/05/2026;1;LOU01;42880;21/05/2026;730666;ORGUEL LOCACAO DE EQUIPAMENTOS S.A. ;CACHOEIRINHA;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152360;21/05/2026;1;LOU01;42886;21/05/2026;46237967;SINGULAR LOCACAO LTDA;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;21/05/2026;22/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152357;21/05/2026;1;LOU01;42936;22/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;22/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152358;21/05/2026;1;LOU01;42936;22/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;22/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152368;22/05/2026;1;LOU01;42981;22/05/2026;44832641;HILLCO LOCACAO E COMERCIO LTDA;ATIBAIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;22/05/2026;02/06/2026;27/05/2026;Entregue No Prazo;27/05 - Em rota para entrega.;;Entrega Finalizada;-;Entregue No Prazo
152369;22/05/2026;1;LOU01;42944;22/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;25/05/2026;23/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152370;22/05/2026;1;LOU01;42944;22/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;25/05/2026;23/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152372;22/05/2026;1;LOU01;42954;22/05/2026;695444;A GERADORA ALUGUEL DE MAQUINAS S.A.;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;22/05/2026;08/06/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152373;22/05/2026;1;LOU01;42942;22/05/2026;46415796;ELEVTEC PLATAFORMAS LTDA;ARUJA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152374;22/05/2026;1;LOU01;42989;22/05/2026;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;22/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152375;22/05/2026;1;LOU01;42974;22/05/2026;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;22/05/2026;02/06/2026;01/06/2026;Entregue No Prazo;;;Entrega Finalizada;-;Entregue No Prazo
152376;22/05/2026;1;LOU01;42939;22/05/2026;695753;A ESCORAMENTO E MAQINAS PARA CONST. LTDA;SOROCABA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152377;22/05/2026;1;LOU01;42943;22/05/2026;45349036;KRAMBECK LOCACOES E SERVICOS LTDA;TIMBO;SC;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;27/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152378;22/05/2026;1;LOU01;42935;22/05/2026;695278;HTJ COMERCIO DE PECAS LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;22/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152379;22/05/2026;1;LOU01;42945;22/05/2026;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;28/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152380;22/05/2026;1;LOU01;42946;22/05/2026;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;28/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152381;22/05/2026;1;LOU01;42946;22/05/2026;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;28/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152382;22/05/2026;1;LOU01;42940;22/05/2026;1500000966;BERMAQ LOCACAO DE MAQUINAS PARA CONSTRUC;CAMPINAS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152383;22/05/2026;1;LOU01;42972;22/05/2026;696038;A GERADORA ALUGUEL DE MAQUINAS S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;22/05/2026;02/06/2026;;Em Trânsito Fora;;;Entrega Pendente;-;Em Trânsito Fora
152384;22/05/2026;1;LOU01;42991;22/05/2026;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;22/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152385;22/05/2026;1;LOU01;42990;22/05/2026;608626;RENTALSUL LOCACOES LTDA;CACHOEIRINHA;RS;ALFA TRANSPORTES EIRELLI;Transportadora;22/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152386;22/05/2026;1;LOU01;42993;22/05/2026;695544;TRIMAK ENGENHARIA E COM. LTDA;LAGOA SANTA;MG;XD BETIM;Agregado;22/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152389;22/05/2026;1;LOU01;42975;22/05/2026;46231065;MILLS LOCACAO SERVICOS E LOGISTICA S.A;MARACANAU;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;22/05/2026;05/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152391;22/05/2026;1;LOU01;42976;22/05/2026;44834578;PALACIO LOCACAO DE MAQUINAS;CABO DE SANTO AGOSTINHO;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;22/05/2026;08/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152392;22/05/2026;1;LOU01;42945;22/05/2026;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;28/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152394;22/05/2026;1;LOU01;42955;22/05/2026;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA ;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;22/05/2026;04/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152398;22/05/2026;1;LOU01;42941;22/05/2026;46411584;CESMAQ MANUTENCOES LTDA;BETIM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;22/05/2026;28/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152399;22/05/2026;1;LOU01;42979;22/05/2026;44999287;LOCALL LOCACAO DE EQUIPAMENTOS;JOINVILLE;SC;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;22/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152400;22/05/2026;1;LOU01;42973;22/05/2026;1500001097;DEGRAUS ANDAIMES, MAQ E EQUIP P CONSTR C;JABOATAO DOS GUARARAPES;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;22/05/2026;05/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152401;22/05/2026;1;LOU01;42980;22/05/2026;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;22/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152403;22/05/2026;5;LOU01;42992;22/05/2026;136404;TRADIMAQ LTDA;CONTAGEM;MG;XD BETIM;Agregado;22/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
151783;05/05/2026;1;LOU01;43081;25/05/2026;742956;L.AMORIM LOCACAO DE EQUIPAMENTOS LTDA;SIMOES FILHO;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;01/06/2026;;Em Trânsito Dentro;02/05 - Em rota para entrega. | Morosidade na liberação do processo de selagem fiscal.;;Entrega Pendente;Retenção Fiscal;Em Trânsito Dentro
152246;18/05/2026;2;LOU01;43118;25/05/2026;44828007;MILLS ESTRUTURA;SINOP;MT;CARVALIMA TRANSP. LTDA;Transportadora;25/05/2026;04/06/2026;01/06/2026;Entregue No Prazo;;;Entrega Finalizada;-;Entregue No Prazo
152351;21/05/2026;1;LOU01;43052;25/05/2026;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;25/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152388;22/05/2026;1;LOU01;43050;25/05/2026;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;25/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152390;22/05/2026;1;LOU01;43051;25/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;25/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152393;22/05/2026;1;LOU01;43050;25/05/2026;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;25/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152402;22/05/2026;1;LOU01;43051;25/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;25/05/2026;25/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152406;22/05/2026;1;LOU01;43112;25/05/2026;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;25/05/2026;28/05/2026;27/05/2026;Entregue No Prazo;27/05 - Em rota para entrega.;;Entrega Finalizada;-;Entregue No Prazo
152408;22/05/2026;1;LOU01;43070;25/05/2026;45886882;LOXAN DO BRASIL SA;RIO GRANDE;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;05/06/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152410;22/05/2026;1;LOU01;43080;25/05/2026;1500001097;DEGRAUS ANDAIMES, MAQ E EQUIP P CONSTR C;JABOATAO DOS GUARARAPES;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;02/06/2026;;Em Trânsito Fora;;;Entrega Pendente;-;Em Trânsito Fora
152411;25/05/2026;1;LOU01;43084;25/05/2026;9300000402;TRIRMAOS LOCACAO LTDA;MACEIO;AL;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;03/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152412;25/05/2026;1;LOU01;43094;25/05/2026;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;02/06/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152413;25/05/2026;1;LOU01;43136;25/05/2026;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;25/05/2026;28/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152414;25/05/2026;1;LOU01;43113;25/05/2026;44824955;MILLS ESTRUTURA;CRAVINHOS;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;25/05/2026;28/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152416;25/05/2026;1;LOU01;43095;25/05/2026;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;27/05 - Chegada na filial de destino, aguardando programação para entrega.;;Entrega Finalizada;-;Entregue No Prazo
152420;25/05/2026;1;LOU01;43137;25/05/2026;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;25/05/2026;28/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152422;25/05/2026;1;LOU01;43095;25/05/2026;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;27/05 - Chegada na filial de destino, aguardando programação para entrega.;;Entrega Finalizada;-;Entregue No Prazo
152423;25/05/2026;1;LOU01;43095;25/05/2026;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;27/05 - Chegada na filial de destino, aguardando programação para entrega.;;Entrega Finalizada;-;Entregue No Prazo
152424;25/05/2026;1;LOU01;43079;25/05/2026;696038;A GERADORA ALUGUEL DE MAQUINAS S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;03/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152425;25/05/2026;1;LOU01;43068;25/05/2026;1500000980;HAZAK DO BRASIL COMERCIO E LOCACAO DE MA;SAO BERNARDO DO CAMPO;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;02/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152427;25/05/2026;1;LOU01;43120;25/05/2026;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;25/05/2026;01/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152428;25/05/2026;1;LOU01;43121;25/05/2026;44837513;MILLS LOCACAO SERVICOS E LOGISTICA S.A;MARINGA;PR;ALFA TRANSPORTES EIRELLI;Transportadora;25/05/2026;28/05/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152433;25/05/2026;1;LOU01;43110;25/05/2026;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;25/05/2026;28/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152437;25/05/2026;1;LOU01;43065;25/05/2026;697720;AURABRASIL TRANSPORTES MAQ. E EQUI. LTDA;RECIFE;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;29/05/2026;29/05/2026;Entregue No Prazo;28/05 - Destinatário Ausente.;;Entrega Finalizada;Cliente;Entregue No Prazo
152438;25/05/2026;1;LOU01;43066;25/05/2026;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;02/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152440;25/05/2026;1;LOU01;43082;25/05/2026;732851;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CAMACARI;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;05/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152442;25/05/2026;1;LOU01;43138;25/05/2026;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;XD BETIM;Agregado;25/05/2026;28/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152443;25/05/2026;1;LOU01;43111;25/05/2026;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;25/05/2026;28/05/2026;;Em Trânsito Fora;Entrega recusada devido troca de etiquetas, aguardando nova previsão de entrega.;;Entrega Pendente;Atraso Operacional;Em Trânsito Fora
152444;25/05/2026;1;LOU01;43119;25/05/2026;1500001171;EMPILHADEIRA SANTANA LTDA;GOIANIA;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;25/05/2026;29/05/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152446;25/05/2026;1;LOU01;43135;25/05/2026;44829836;MILLS ESTRUTURA;TAUBATE;SP;XD DDA;Agregado;25/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152447;25/05/2026;1;LOU01;43096;25/05/2026;44789987;TRADIMAQ LTDA ;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;29/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152448;25/05/2026;1;LOU01;43066;25/05/2026;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;02/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152449;25/05/2026;1;LOU01;43096;25/05/2026;44789987;TRADIMAQ LTDA ;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;25/05/2026;29/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152450;25/05/2026;1;LOU01;43067;25/05/2026;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;04/06/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152451;25/05/2026;1;LOU01;43083;25/05/2026;44834578;PALACIO LOCACAO DE MAQUINAS;CABO DE SANTO AGOSTINHO;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;09/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152453;25/05/2026;1;LOU01;43074;25/05/2026;44848794;VR TRAINING SERVICES EIRELI  ME;SAO BERNARDO DO CAMPO;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;02/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152454;25/05/2026;1;LOU01;43083;25/05/2026;44834578;PALACIO LOCACAO DE MAQUINAS;CABO DE SANTO AGOSTINHO;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;25/05/2026;09/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152456;25/05/2026;1;LOU01;43072;25/05/2026;136404;TRADIMAQ LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;29/05/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152457;25/05/2026;1;LOU01;43072;25/05/2026;136404;TRADIMAQ LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;29/05/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152463;25/05/2026;1;LOU01;43075;25/05/2026;44814505;REDE MAQUINAS LTDA;TIMON;MA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;25/05/2026;04/06/2026;01/06/2026;Entregue No Prazo;;;Entrega Finalizada;-;Entregue No Prazo
152301;19/05/2026;1;LOU01;43198;26/05/2026;46400889;MATOS E MELO LTDA ME;TERESINA;PI;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;26/05/2026;05/06/2026;;Em Trânsito Dentro;;;Entrega Pendente;-;Em Trânsito Dentro
152409;22/05/2026;1;LOU01;43206;26/05/2026;46235093;LOXAN DO BRASIL SA;PALHOCA;SC;ALFA TRANSPORTES EIRELLI;Transportadora;26/05/2026;02/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152417;25/05/2026;1;LOU01;43190;26/05/2026;45265112;LOQFACIL EQUIPAMENTOS;JOAO PESSOA;PB;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;26/05/2026;02/06/2026;;Em Trânsito Fora;29/05 - Destinatário Ausente;;Entrega Pendente;Cliente;Em Trânsito Fora
152418;25/05/2026;1;LOU01;43190;26/05/2026;45265112;LOQFACIL EQUIPAMENTOS;JOAO PESSOA;PB;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;26/05/2026;02/06/2026;;Em Trânsito Fora;29/05 - Destinatário Ausente;;Entrega Pendente;Cliente;Em Trânsito Fora
152419;25/05/2026;1;LOU01;43174;26/05/2026;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152421;25/05/2026;1;LOU01;43178;26/05/2026;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152430;25/05/2026;1;LOU01;43179;26/05/2026;1333304;URBE LOCACAO IND E COM DE EQUIPAMENTOS ;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152431;25/05/2026;1;LOU01;43175;26/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152432;25/05/2026;1;LOU01;43175;26/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152434;25/05/2026;1;LOU01;43175;26/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152435;25/05/2026;1;LOU01;43175;26/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;26/05/2026;27/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
