NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
145283;45876;1;LOU01;23522;45876,54483;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Transportadora;45876;45881;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145285;45876;1;LOU01;23507;45876,53899;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45876;45881;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145287;45876;1;LOU01;23508;45876,53899;44832641;HILLCO LOCACAO E COMERCIO LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45876;45881;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145212;45873;1;LOU01;23582;45877,53491;44848277;MILLS LOCACAO SERVICOS E LOGISTICAS S.A;RONDONOPOLIS;MT;CARVALIMA TRANSP. LTDA;Transportadora;45877;45887;45881;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145284;45876;1;LOU01;23556;45877,3376;721550;LIDER PLATAFORMA COMERCIO E LOCACAO LTDA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45877;45877;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145286;45876;1;LOU01;23557;45877,3376;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45877;45877;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145288;45876;1;LOU01;23559;45877,3376;2454418;SAFETY RENTALS COMERCIO E LOCACAO EQUIP;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45877;45877;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145289;45876;2;LOU01;23557;45877,3376;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45877;45877;45877;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145291;45876;1;LOU01;23558;45877,3376;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45877;45880;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145294;45877;1;LOU01;23571;45877,5287;9000000101;BRASIL LAU RENT LOCACAO DE MAQ E EQUIP;ARUJA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145295;45877;1;LOU01;23591;45877,55314;45168750;ASD SOLUCOES E SERVICOS TECNICOS LTDA;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45877;45888;45887;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145296;45877;1;LOU01;23566;45877,51938;41324897;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45883;45883;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145297;45877;1;LOU01;23569;45877,51938;44789987;TRADIMAQ LTDA ;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45883;45882;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145298;45877;1;LOU01;23572;45877,5287;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145299;45877;1;LOU01;23581;45877,53491;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;45877;45884;45881;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145300;45877;1;LOU01;23567;45877,51938;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45887;45882;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145301;45877;1;LOU01;23567;45877,51938;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45887;45882;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145302;45877;1;LOU01;23587;45877,5441;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;XD DDA;Transportadora;45877;45880;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145303;45877;1;LOU01;23571;45877,5287;9000000101;BRASIL LAU RENT LOCACAO DE MAQ E EQUIP;ARUJA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145304;45877;1;LOU01;23594;45877,55314;44834578;PALACIO LOCACAO DE MAQUINAS;JABOATAO DOS GUARARAPES;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45877;45894;45883;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145305;45877;1;LOU01;23573;45877,5287;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145306;45877;1;LOU01;23570;45877,5287;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145307;45877;1;LOU01;23586;45877,5441;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Transportadora;45877;45881;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145308;45877;1;LOU01;23593;45877,55314;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45877;45888;45889;Entregue Fora do Prazo;20/08 - Entregue Normal ;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
145310;45877;1;LOU01;23585;45877,5441;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Transportadora;45877;45880;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145311;45877;1;LOU01;23573;45877,5287;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145312;45877;1;LOU01;23580;45877,53491;722937;MILLS ESTRUTURAS E SERV DE ENG MS;TRES LAGOAS;MS;CARVALIMA TRANSP. LTDA;Transportadora;45877;45888;45881;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145313;45877;1;LOU01;23578;45877,53435;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA ;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;45877;45890;45883;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145314;45877;1;LOU01;23564;45877,51593;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45877;45883;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145315;45877;1;LOU01;23576;45877,5287;12552886;W RENTAL LOCADORA DE EQUIPAMENTOS LTDA;INDAIATUBA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45880;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145316;45877;1;LOU01;23568;45877,51938;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45882;45882;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145318;45877;1;LOU01;23574;45877,5287;690065;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145319;45877;1;LOU01;23578;45877,53435;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA ;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;45877;45890;45883;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145320;45877;1;LOU01;23588;45877,5441;690592;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO JOSE DOS CAMPOS;SP;XD DDA;Transportadora;45877;45881;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145321;45877;1;LOU01;23584;45877,54409;1500001266;AURABRASIL - TRANSPORTES MAQ. E EQUIP. L;SAO BERNARDO DO CAMPO;SP;XD DDA;Transportadora;45877;45880;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145322;45877;1;LOU01;23567;45877,51938;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45887;45882;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145323;45877;1;LOU01;23573;45877,5287;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45877;45882;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145324;45877;1;LOU01;23583;45877,54112;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45877;45884;45880;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
145325;45877;1;LOU01;23565;45877,51938;1500001142;ESTAF EQUIP SA;BETIM;MG;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45877;45882;45881;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
